track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hotttnesss,year,track_7digitalid,shs_perf,shs_work
TRMCWPE128F9315B1C,Earthquake (album version),SOCNWMM12AB0185608,Hands,ARARSBV11E2835C8DE,edbc42ea-6040-4414-8c4c-9eb7d503f64c,Little Boots,244.34893,0.769782953,0.55861545,2009,5043343,-1,0
TRMCWUD128EF3421A9,Rupi's Dance,SOMZKLP12A67AD7465,The Best Of Acoustic Jethro Tull,ARYO9VH1187FB4CF12,6971c796-127c-405e-b082-7bfb97746d92,Ian Anderson,180.61016,0.571833346,0.387954137,0,714931,-1,0
TRMCGDH128F92F0650,Just To Get High (Album Version),SOCNRNO12AB01800D0,Dark Horse,ARPAAHK1187B9ABB00,bc710bcf-8815-42cf-bad2-3f1d12246aeb,Nickelback,242.07628,0.847451713,0.779968005,2008,3755139,-1,0
TRMCGYB128F92FACD0,I'll Follow You Tonight,SODXOFP12A67AE0AA1,Somebody Outside,ARAB79K1187B99D3EC,3eb72791-6322-466b-87d3-24d74901eb2d,Anna Ternheim,182.04689,0.69857744,0.471263069,2003,3812446,-1,0
TRMCHUS128F4285848,I Can't Hold Back,SOGMJOE12A8C137C2D,Survivor Greatest Hits,AR9ROYN1187FB4D9F1,dded11f4-f525-4e81-b41f-4bfdf27ccf3d,Survivor,238.21016,0.755065647,0.536243669,0,3302952,-1,0
TRMCCJT128E079251A,No One,SOBCGRY12A6701DE8E,13 Ways To Bleed Onstage,ARIWBIW1187FB565E9,dc4ee3bc-f75d-40a8-9882-0c00c728d811,Cold,197.27628,0.769619506,0.506389243,0,163525,-1,0
TRMCCXH128F427AD17,Mi Princesa,SORYNAN12A8C13CA99,Mi Princesa,ARBCMHU1187B98B61F,c3af32d2-025b-4478-9f26-8b242f4b21cc,Gondwana,262.5824,0.686461806,0.401056451,2004,1686614,-1,0
TRMCRHR128E0781333,Latin Simone (Que Pasa Contigo),SOTOUSZ12AF729E225,Gorillaz,ARAXU5Z1187B98FECD,e21857d5-3256-4547-afb3-4b6ded592596,Gorillaz,217.57342,0.775086058,0.605191153,2001,4938,-1,0
TRMCRJT128F4254260,Needy Girl,SOHTLBP12A8C1360DD,Needy Girl,ARAGT961187FB4193B,647221d0-f6b1-4e03-924c-c59b8059536f,Chromeo,426.68363,0.807528141,0.485403744,2003,2163958,-1,0
TRMCRUP128F930917E,Ojos De Video Tape,SOQSYFG12AB0184A1C,Superheroe,AR7NNKG1187FB4AA1C,dd999ced-1dd4-44b8-ab67-ee5ec23e52b7,Charly Garc¨ªa,216.24118,0.620027189,0.499409082,1983,3883587,-1,0
TRMCRJO128F4281A50,Snow,SOKDONL12A58A79E60,Fisherman's Woman,ARX395D1187FB41D91,b2a9731b-9e13-4ff9-af21-5e694a5663e8,Emiliana Torrini,118.88281,0.723279138,0.524417303,2005,2948278,-1,0
TRMCBNX128F92DFCC4,Stay,SONPIFD12A67AD8652,Stay (Bonus Version),AR198711187B9AD09F,a9100753-f539-43cf-bcc9-579566fb512e,Simply Red,184.37179,0.731590592,0.498563611,2007,5267683,-1,0
TRMCFKV128F1476A25,Casting Such A Thin Shadow,SODDNWO12A6D4F8682,Define The Great Line,ARPFK3E1187B9A43BF,674a7e8c-9682-419a-8e05-2358e28b5359,Underoath,373.81179,0.815977973,0.63541332,2006,384280,-1,0
TRMCFBP128F4214801,Money (featuring Gary "Nesta" Pine & Dollarman),SOFKNVA12A6D4FA879,Dub Side Of The Moon,AR9SU0S1187FB53D0F,0cee95e3-a61d-4cd1-a39c-75464a05b606,Easy Star All-Stars,386.21995,0.644478695,0.495729359,2003,2472361,67496,3414
TRMCQNQ12903CC5C9C,One Way Trip,SOSLAJE12AB018DA78,Rebirth,ARUDYKB11F4C83C269,fb24c7ff-b5dd-48b9-be49-2676770c802c,Lil Wayne / Kevin Rudolf,278.56934,0.98993857,0.843430844,0,7468879,-1,0
TRMCIXG128F92E36EB,Rage!,SOWKLEE12A81C232AC,She's in Control,ARAGT961187FB4193B,647221d0-f6b1-4e03-924c-c59b8059536f,Chromeo,274.31138,0.807528141,0.485403744,2004,4823888,-1,0
TRMCIUL12903CC4139,Miedo,SOHWJGJ12AB0185BBA,Nuevos Ricos Compilation 1,AR55I5W1187FB4F27E,1425af32-a2b8-465f-8185-5ba68d1226d9,Maria Daniela Y Su Sonido Lasser,287.26812,0.69438482,0.437400457,2005,7949506,-1,0
TRMCIPB128E0785E20,Too Much Love,SOGLBQA12A6701E7AF,LCD Soundsystem,ARFIU2R1187B9927F9,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,LCD Soundsystem,342.41261,0.764882429,0.614346006,2005,85112,-1,0
TRMCNML128EF35191B,Saving Grace,SOFVHFL12A6D4F7B77,Treasure Box : The Complete Sessions 1991-99,ARCBIPV1187B9AC2D1,c98d40fd-f6cf-4b26-883e-eaa515ee2851,The Cranberries,192.31302,0.830759466,0.577364124,1999,793737,-1,0
TRMCNYR128F9307FFF,Revolving Door,SOJTXVS12AB0179B2D,The Gift Of Game,ARNDQQ41187B9AE635,8996b655-fbad-4018-b430-1bd8fab43235,Crazy Town,220.47302,0.699954886,0.508306727,1999,5921325,-1,0
TRMCPVR128F9309A62,Everything Will Be Alright,SOWEWCO12A8C14074E,Hot Fuss,ARVG4OK1187B9B6BD3,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,344.78975,0.918451789,0.828906302,2004,4465257,-1,0
TRMCPGG128F92D5079,I'm His Only Woman,SOCNMGE12A8C14609E,Jennifer Hudson,ARRIH6E1187B99E434,95b5d5b5-46c4-4c3e-89d5-ffe9236427ac,Jennifer Hudson featuring Fantasia,257.67138,0.792294819,0.577611321,2008,3621783,-1,0
TRMCPCH128F932B09B,Amazing,SOCKJWI12AB018006A,100 R&B Classics: Original Anthems,ARAIABB1187B9AC6E2,f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,183.24853,0.567313224,0.57560317,2007,6066780,-1,0
TRMCPFB128E079491F,Crazy (Live),SOIAAOG12A67AD7192,Homebrewed: Live From The Pabst,ARKL75U1187FB5B8B6,84c38d3a-3400-4c28-b988-90558bb6fae0,BoDeans,275.12118,0.617608694,0.405967369,0,173793,-1,0
TRMCTYQ128E07921DC,Big Yellow Taxi,SOUDGEV12A8C135FC9,Films About Ghosts (The Best Of Counting Crows),ARLY7P81187B9ACF4D,a0327dc2-dc76-44d5-aec6-47cd2dff1469,Counting Crows / Vanessa Carlton,225.54077,0.778865099,0.591739691,2002,162713,21,20
TRMCTNM128F429358E,Running Up That Hill,SOCEEQV12A58A79861,Night Drive,AR2D7TS1187FB560F1,c89ea689-c053-4d97-bada-8b81a6236f58,Chromatics,366.8371,0.663385929,0.423280382,2007,2449449,68173,14853
TRMCUTC128F427B5C8,Rain Down,SOAZVHS12AB0181168,Worship For Drive Time,ARUHT3M1187FB44FB4,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0,Delirious?,290.71628,0.674854147,0.511707269,2003,2338257,-1,0
TRMCUSI128F429549E,Say ( LP Version ),SOMCKDQ12A8C13BD4D,In Blue,AROVU6Z1187B9AE74E,acf6c776-d0f6-4239-b5a2-a45a613ffa52,The Corrs,273.84118,0.687686738,0.513196187,2000,1140416,-1,0
TRMCUTS128F1495E17,Kiss (LP Version),SOESZWS12A6D4F910C,The Hits/The B-Sides 3,ARJ3CTF1187B9A1F2E,4c8ead39-b9df-4c56-a27c-51bc049cfd48,Prince & The Revolution,227.65669,0.831928855,0.485444751,0,560524,9116,9116
TRMCLZL128F931A706,You Were The King_ Now You're Unconscious (Album Version),SOCVKJM12AAA15FD2F,Congregation of the Damned,ARMOHN71187FB3959F,17e137fb-59e5-4fd7-af48-afc34995396c,Atreyu,308.37506,0.821844255,0.592439486,2009,6953336,-1,0
TRMCLMC128F429C909,Tonys Theme (Remastered),SOOVKNW12A8C13F83C,Surfer Rosa (Remastered),AR1E9AW1187B9AC8F6,b6b2bb8d-54a9-491f-9607-7b546023b433,Pixies,115.01669,0.780666588,0.554501222,0,1182042,-1,0
TRMCERZ128F425EA28,Take A Bow,SOAIGGC12A8AE46C4F,Spirit,AR7R9CZ1187FB49EC2,8d552dfc-648f-401f-90de-e925013ca537,Leona Lewis,234.13506,0.917254655,0.602637393,2007,3124751,-1,0
TRMCEJS12903CAC331,Hills And Valleys,SOUDDRH12AB0180504,Of Men And Angels,ARBKU7G1187FB5261B,9fdd9163-9824-413e-91ad-d01e561b4078,The Rocket Summer,225.2273,0.828369384,0.595429414,2010,8339251,-1,0
TRMCJFS128F92E7709,Heaven Sent,SOTFSIC12AB0180F22,Take It To The Limit,AR6CBBT1187B9B467D,b2704b11-9e3f-4785-abbd-4191653113a8,Hinder,221.20444,0.878461481,0.654251876,0,3705953,-1,0
TRMCJPG12903D00632,Wake Up,SOFZJXJ12AB018154D,No Time To Bleed,ARLZ6KG1187B9940A6,4fd53e84-ffa1-4434-9146-3fab25ece7e0,Suicide Silence,227.83955,0.729402225,0.586996031,2009,8197031,-1,0
TRMCJQB128E0781032,Spitting Games,SOPFBUZ12AF729C896,Final Straw,ARVN9FZ1187FB393F1,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,229.85098,0.818319359,0.706134503,2003,4082,-1,0
TRMCSDZ128F424C5AA,Undeclared,SOYFUGN12A6D4FE4E0,Visiter,ARMJY181187FB55038,c310b8e8-468f-4189-9b72-9589a2ff275d,The Dodos,112.79628,0.731536444,0.472695375,2008,3039529,-1,0
TRMCVRN128F9305A54,Sr. Cobranza,SOFLCPH12A8C145125,Libertinaje,AR02YGA1187B9B8AC4,e90428f4-29ef-47b4-a081-75e415f51037,Bersuit Vergarabat,259.7873,0.615504103,0.439836359,1998,3863492,-1,0
TRMCVFZ128F9366C6C,Ugly Girls,SOJSFUH12AB018B9E0,Natural,AR98ZSW1187B98E82C,420d3925-d900-422b-8aa1-1041863bb303,Kalle Baah,273.76281,0.505492574,0.3997134,1992,7267241,-1,0
TRMCDYI128E078BE17,Our Ride To The Rectory (Album Version),SOEZVNX12A6701F48D,Team Sleep,AR4ZB9N1187FB384EF,b1168a9c-a946-4a5c-a005-62fc632dfa0c,Team Sleep,280.58077,0.710870663,0.473546519,2005,133934,-1,0
TRMCDIR128F427C56E,Won't Back Down,SOYAOUO12A8C136348,Natural Selection,ARCEAJY1187FB4DF61,f3a278e2-0b20-4f99-8acd-0931df3cbffd,Fuel,204.38159,0.770493963,0.519953001,0,3265030,-1,0
TRMCOJO128F9330F7C,RoboCop,SOTGKTG12AB0189D2E,808s & Heartbreak,ARRH63Y1187FB47783,164f0d73-1234-4e2c-8743-d77bf2191051,Kanye West,274.41587,0.877213746,1.082502557,2008,4658356,-1,0
TRMCKFW128F92EC21C,North Sea Storm (Live),SOFRZBI12A8C145A85,The Avenger (Bonus Edition),ARGSXDC1187FB3EFC4,5b687684-ad34-4a9f-b425-0e7aa81fbd38,Amon Amarth,312.29342,0.833043697,0.500403123,0,5318931,-1,0
TRMCYOC128F147B791,Storm [Featuring Edan and Mr. Lif] (Album Version),SOAAMTH12AF729D4E5,The Audience's Listening,AR0GBPP1187B9AF4A1,e0975164-e68b-45d6-9854-d5d0ce84e671,Cut Chemist,208.87465,0.665316316,0.468483222,2006,410471,-1,0
TRMRMAR128F931BAF4,Tidal Wave,SOSSNRI12AB0182B1A,Ocean Eyes,AR0WLH6119B8669027,ad279295-653f-42e1-9aaa-b731df2e78ba,Owl City,190.17098,0.830278936,0.69352472,2009,6003369,-1,0
TRMRMQK128F9335458,El Viento Trae Una Copla / Siempre Triunfar¨¢ El Amor,SOFKNVT12AB0182266,La Argentinidad Al Palo,AR02YGA1187B9B8AC4,e90428f4-29ef-47b4-a081-75e415f51037,Bersuit Vergarabat,502.7522,0.615504103,0.439836359,2004,4096641,-1,0
TRMRMRN128F428440A,Bleed,SOSNWER12A8C13B75B,ObZen,ARFSVL51187B9B00F2,cf8b3b8c-118e-4136-8d1d-c37091173413,Meshuggah,442.72281,0.843593743,0.527209381,2008,2382052,-1,0
TRMRMQT128F4294C4F,The Get Go,SOAOZNR12A8C13B456,Fantastic Playroom,ARTSGMN1187FB46CAA,61cd6f2a-cdde-4f34-aacd-b992badcacba,New Young Pony Club,267.65016,0.704172661,0.529306269,2005,1137899,-1,0
TRMRWRC128F423049B,Had Stupid,SOJLXFI12A6D4FD349,Alkac je nejvetsi kocour aneb nekolik pisni o lasce,ARWHAT91187FB3FB38,1a831d81-ee6a-44bf-b5a0-c1960699af11,Tri Sestry,97.72363,0.459886113,0.404264715,1991,1333740,-1,0
TRMRHBY12903C9FFFD,Indiana Wants Me,SOVRZOW12A6D4FCB78,150 Rock 'N' Roll Classics,ARGK83R1187FB39611,a67b2281-f999-4a4e-93ce-3fdafbcc0d39,R. Dean Taylor,186.51383,0.518705237,0.365033555,1970,7312193,-1,0
TRMRHKC128F427D5EC,No Me Ensenaste,SOMGJAD12A8C13A9A6,Thalia,AR6VHEC1187FB5AC0D,2cbd4bf3-26cd-4c37-98a9-d09863357bc6,Thalia,269.16526,0.746275912,0.57707186,0,1696967,-1,0
TRMRHPL128F42890D1,Not Falling Apart,SOURJIK12A8C138182,It Won't Be Soon Before Long,ARF5M7Q1187FB501E8,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,243.66975,0.905477001,0.843380274,2002,1077420,-1,0
TRMRCBH128F92F22E5,Sweet Dream,SOJXDXV12AB017DA73,Three Flights from Alto Nido,ARG6AM01187B98A91B,999fa2c4-d978-4c7d-8201-c746cbd5b23b,Greg Laswell,67.52608,0.724556536,0.493867713,2008,4344349,-1,0
TRMRCYF128E079247F,Estranged,SOOZADV12AF729E506,Live Era '87-'93,ARM7EDF1187B9B3FA1,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N' Roses,591.96036,0.844085061,0.71366982,1991,163373,53431,53431
TRMRRDR128F4227C2F,Streets Of Gold (Album Version),SOZCXKP12A6D4FBB42,The Heat,ARNZPSB1187B9B3CE1,c5c2f1bb-09db-429f-8f77-ed9dfe39a36b,NEEDTOBREATHE,209.8673,0.741118553,0.600486324,2007,1281555,-1,0
TRMRREG128F4231A3D,Porno Disaster,SOQISNQ12A8AE45F4C,Identification Parade,AR5JDDD1187FB460C4,aaf92b5a-199c-4b1b-969d-7a915ffb6f0f,Octopus Project,149.91628,0.728578137,0.468772752,2002,2604307,-1,0
TRMRRIY12903CE75FA,Pretend [Reprise] (Album Version),SOPMBOB12A58A7D283,The Listening,AR9VDIR1187B996AC8,dfcb8d48-6cc8-43eb-b4e2-eac68797c60b,Lights,185.12934,0.624295184,0.551149343,2009,6632319,-1,0
TRMRFHM12903CA8E18,Just One Second (Apex Remix),SOQZOIE12AB01859CF,Sick Music,ARQQEXK1187B993A7A,0356daee-ec48-4495-bc3e-460b8a5eacad,London Elektricity,377.83465,0.592051751,0.461831082,2009,7837549,-1,0
TRMRQSF12903CE4500,I Found A Whistle,SOPDTVU12AB018D1B4,Congratulations,ARI3Y821187FB3649C,c485632c-b784-4ee9-8ea1-c5fb365681fc,MGMT,220.18567,0.830601946,0.686812712,2010,8569616,-1,0
TRMRQCQ128F42AECCD,Solar Flare,SOQKSZE12A8C13DC20,Don't Tread On Me,ARDRXUM1187FB4D131,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,191.79057,0.841515979,0.510220054,2005,3474489,-1,0
TRMRQMQ128F42AA222,Scratch Bass,SOKHYIN12A8C13E5FC,What Sound,ARSDPQX1187FB3F2E4,d0cd81a5-0d64-404e-9bd3-932c019694b3,Lamb,287.63383,0.732409432,0.507956992,0,3455348,-1,0
TRMRQKL128F93471DB,Astronaut,SODJMNX12A8C1320C4,Devotion,ARWCIEL1187FB42EF5,d5cc67b8-1cc4-453b-96e8-44487acdebea,Beach House,304.53506,0.789323185,0.537650625,2008,5247715,-1,0
TRMRZOK128F42992B9,Alley Oop (Girls Version) (2007 Digital Remaster),SOMTVRZ12A8C13A987,The Doughnut In Granny's Greenhouse,ARTC1LV1187B9A4858,2fe8f530-861d-40ff-ac74-51f7e2701965,The Bonzo Dog Band,152.13669,0.531489864,0.286567249,1968,1161346,-1,0
TRMRZAE128F92E3698,La Femme Parallel,SOHAXHM12A8C141E89,Music For Cocktails - Elite Edition,ARVTCS91187FB44DF6,a505bb48-ad65-4af4-ae47-29149715bff9,Thievery Corporation,269.16526,0.778079975,0.5618615,2008,5770605,-1,0
TRMRZNF128F4260D50,Demonios,SOCGVSE12A8AE47E9C,Mas Destrangis,ARZ4Y2H1187FB3C36F,49fc7e46-5441-4b7e-996a-12dddf22a632,Estopa,224.49587,0.626821327,0.388752603,2001,3133899,-1,0
TRMRZOR12903CF2EA6,Tangerine,SOZXVIM12AC9072DE7,Ilabel Presents Acoustic Chill - Compiled By Chris Coco - 23 Chilled Festival Folk Gems,ARBDKOI12086C14B65,e4466078-fb0f-4899-98a2-7c7dfeb14714,First Aid Kit,187.97669,0.689282052,0.402493475,0,6679706,-1,0
TRMRIKU128F92FA7C3,You Only Live Once,SOUTGUB12AB017DC5B,You Only Live Once/Mercy Mercy Me,AR9O98A1187FB39621,f181961b-20f7-459e-89de-920ef03c7ed0,The Strokes,187.34975,0.80704348,0.587194102,2005,4920124,-1,0
TRMRIBZ128F4214813,Great Dub In The Sky,SOZWMNZ12A6D4FCD0D,Dub Side Of The Moon,AR9SU0S1187FB53D0F,0cee95e3-a61d-4cd1-a39c-75464a05b606,Easy Star All-Stars,261.58975,0.644478695,0.495729359,2003,2472379,-1,0
TRMRAGL12903CBB69F,I Walk Alone,SOQRYOL12A8C13ECAC,RAW Greatest Hits The Music,ARP3XW41187FB40636,6e650a01-6489-4dc8-85e1-8ec809dd72a2,Saliva,248.34567,0.860849895,0.555047256,2006,7425646,-1,0
TRMRAHR128F428ABA2,Trying To Find A Balance,SORCSTK12A8C13A0F7,Seven's Travels,ARZYMH91187B99CEFC,f77ff758-01ca-4fa5-acf8-cd741f986d1c,Atmosphere,257.38404,0.879475075,0.604420318,0,1083537,-1,0
TRMRNAS128F9343251,Ignition,SOVCOYG12AF72A065D,Chocolate Factory,ARLMXEA1187B9A7D04,c2d25856-a09a-4d15-b404-77dd19c19e63,R. Kelly,186.06975,0.811092053,0.783843023,2003,6166238,-1,0
TRMRNVI128F4229E3F,Umoja,SOWONQS12A6D4FC79A,The Spirit of Togetherness,ARBOHIY1187B9A6151,8bfc3c9b-874f-470a-9c00-52f7309eb4df,UMOJA,235.04934,0.229791833,0.291861081,2004,1294096,-1,0
TRMRNRU128F42654C1,Dirty Laundry (Original),SOVHXHT12A8C13C473,Dirty Laundry (Single),ARQ2PIG1187B9AB6DC,dcebc476-b53c-42ee-9251-f946a4c3cea2,Bitter:Sweet,202.84036,0.702753913,0.427222368,0,2826013,-1,0
TRMRPTF128F14543AC,East Man Skank,SOKZRTZ12A6D4F619C,In The Dub Zone,AR7DBMA1187FB516B1,cf16d0a3-9d9c-44d4-b610-f0baccc27912,Ja-Man All Stars,202.78812,0.769098837,0.487848389,0,219361,-1,0
TRMRPIA128F147A030,Endlessly_ She Said,SORQVOE12A6D4F5742,DECEMBERUNDERGROUND,AR2FAMK1187FB4CF60,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,AFI,266.84036,0.909247283,0.554938522,2006,401853,-1,0
TRMRUDG12903CBD7B8,Bodies and Minds,SOPJJHT12A8C13F776,Bodies and Minds,AR98J891187B99C3B6,64deac19-021e-4dc1-8d11-658be8763589,Great Lake Swimmers,228.54485,0.713727711,0.53286935,2005,7922458,-1,0
TRMRUSB128F9319310,Thorough Fare,SOWWNBQ12AB017B5FD,Greatest Hits,ARO4XYR1187B98D596,dfecf546-e7ec-46d4-8372-c1e7864ec406,Don Drummond,177.10975,0.563660046,0.380761583,1998,6948225,-1,0
TRMRLCW128F930C530,Stay With You,SOGMFND12A58A7A543,Summer Sessions,AR5BPPP1187B9ACB9B,4cbbf0d6-6c78-4e3d-ab25-91b13603cf7c,Lemon Jelly,371.01669,0.692317642,0.478051748,2005,5454767,-1,0
TRMRLEP128E0797FD4,I'm Alive (Album Version),SOQVIEV12A67AE2288,Ten Thousand Fists,ARLNLD51187B98DEC5,4bb4e4e4-5f66-4509-98af-62dbb90c45c5,Disturbed,282.04363,0.855162594,0.700497069,2005,193096,-1,0
TRMRLSI128F424C4CD,Volaras,SOORTTS12A6D4FED61,En Estos D¨ªas...,ARDRT321187B98E34D,bfc6de1c-b4e1-4644-8ff3-408acaeab378,Illapu,222.35383,0.533983872,0.334787155,0,3039308,-1,0
TRMRJFI128F14A4734,Mirage,SOMFOEA12A6D4FB6AF,Anthology,ARLDW2Y1187B9B544F,a13c01e2-7739-4b25-af65-38e2fcb560e2,Tommy James And The Shondells,158.87628,0.620392056,0.390660523,1967,625481,-1,0
TRMRSTA128F931B0A6,Insomniac Olympics,SORZHCA12AB01846E3,Music By Cavelight,ARARH0C1187B99E149,3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782,Blockhead,306.59873,0.716493545,0.510209406,2003,3970220,-1,0
TRMRSSH128F93280C0,Come On,SOEGXYE12AF729D9FF,The Rolling Stones Singles Collection: The London Years,ARFCUN31187B9AD578,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,108.48608,0.814829656,0.735765693,1963,5119319,-1,0
TRMRDSA128F933A34F,Swedish Sin,SOWNEPL12AB0185B83,I Used to Wander These Streets,AR2RFZP1187FB4B33E,18c2200e-0acf-4ef9-95c9-ff797a23214b,Billie The Vision & The Dancers,157.88363,0.557975098,0.441960103,2008,6129504,-1,0
TRMRXKZ128F4266269,City,SOIUVMN12A8AE47414,Little Voice,ARQ32IT1187FB589D3,e54be6b7-5c26-4b47-bb3f-c137429b9b55,Sara Bareilles,273.81506,0.782098398,0.728923415,2004,3163308,-1,0
TRMRKQH128F4272AD1,La murga,SOLSGRA12A58A79FFD,Salsa les titres essentiels !,ARPVMJZ1187FB48D2D,f1edfbed-9315-4550-859c-599cc3fdee57,Willie Colon,334.00118,0.641289667,0.497696356,1972,2881897,-1,0
TRMRYHX128F146681A,Lazy Day,SOWZXLQ12A6D4F73FE,Hand On The Torch,ARQCSP31187B9A17ED,b370defd-86cc-42f3-85b4-7c2a8305c04a,Us3,280.68526,0.686350896,0.474644868,1993,303761,-1,0
TRMRYWD128F424C1D8,Of Beauty's Embrace,SOVBYUL12A8C133636,Towards the Twilight,ARNJBXZ1187B9965B4,2bedfd39-1023-4472-81d9-de676979b987,Night In Gales,260.04853,0.493689624,0.355336269,1997,1486001,-1,0
TRMBMMG128F42962F4,Your Brains vs. My Tractorbeam (Album Version),SOGPZSM12A8C13A1F9,Numbers & Mumbles,ARM4QCM1187B98BC38,ce660ac5-0b6a-4e5f-ad2a-628a9002cce5,Say Hi To Your Mom,187.402,0.621172336,0.430026888,2004,1145869,-1,0
TRMBMXF128F42927FF,Y'a Une Fille Qu'Habite Chez Moi,SOVVNSS12A58291F72,Benabar,AROGAPH1187B98CF9C,93942b87-215a-4626-b5ec-bf129d9fa2f6,Benabar,231.73179,0.609294155,0.373060493,2001,3357231,-1,0
TRMBWXW128F1452C8E,What They Do,SOIYBYP12A6D4F7761,Home Grown! The Beginner's Guide To Understanding The Roots Volume 1,AR8RXRI1187FB4104B,a9667e1a-cc53-412e-ae6d-72e24b79cfa8,The Roots,314.80118,0.862795414,0.600282491,0,211038,-1,0
